job_title,location,company,reviews,ratings,date,sponsoredby,summary,job_link
"Data Analytics- Interns, Data Analysts","Bengaluru, Karnataka",CareerXperts.com,0,0.0,10 months ago,,"The Data Analytics team is the lead generation team at CX.
You will analyze lot of complex data which in turn can be used by the Recruitment team.",https://www.indeed.co.in/rc/clk?jk=701500504ab20aa2&fccid=b7b641e3cd525101&vjs=3
Application Engineer - Data Analytics,"Bengaluru, Karnataka",MathWorks,103,4.0,30+ days ago,,"Strong knowledge of data analytics, data science, statistics, and algorithm development principles.
As an Application Engineer for the Data Analytics / Data…",https://www.indeed.co.in/rc/clk?jk=25b282a0578c2cf1&fccid=20ccf7980496f3a8&vjs=3
Staff Data Engineer,"Bengaluru, Karnataka",GE Corporate,7859,4.0,30 days ago,,"Implement Data warehouse & Big/Small data designs with automated MDM and data quality capabilities.
Integrate domain data knowledge into development of data…",https://www.indeed.co.in/rc/clk?jk=959e477c532749aa&fccid=c5c99ec01e2125aa&vjs=3
Data Scientist,"Bengaluru, Karnataka",Micro Focus,221,3.7,,,"Identifies data sources, collects, transforms, and prepares large amounts of data for analysis.
Monitors and continuously improves the data sources, usability,…",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BduEgvIgdT7EDM_O2GxHkw7QoaouEWjxefAvaX3ZwZ9tYBt705y4bauJTLzCjE0X5oATM7HJjGh1xFOWpBmJH47jLXZ3omA0IIFZJ0wG4JiIAKpaxs1ZL356Uf1_hV6-qN3qj2rwZsUSiCkcIkhbliMAVdxj5Jy2ClcfFYv5j99LJ5HZscu4LSAxCooJiPoridbfPAfedAXoaQqCcjTP19HoMypmipafG-CIp80YSTbxGpHK12nm58QovCdfmV0Z0AzhLx7Y40anIDf3m9bkSzwu_owab-1YJp17bO8BUgNWxDV1XkHZscAwnWpLcxs5ReA0fVE-0Vt-GIxGlicAKp0OZnSWlftmUNfqcIgirWLaBkzOXqjzpWrRgWj0Qo1E_eyU7_7IcC5e8TK0vKgeb3&p=13&fvj=0&vjs=3
Data Scientist,"Bengaluru, Karnataka",Applied Materials Inc.,790,4.0,,,"Data Science experience of 6-9 years in End to end data science project life cycle (use case framing, data collection, data exploration, modeling, deployment).",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BKwMOZH4fgpIIWSrlpgS0tSkW3tfilVH9rzQFVfnBGL7OmaVYmNa78d3GOkpj_g9D3Fe4EUuDulgbY95e31CueHHwuQzFeVjo9zk9KKBqA_mqyOC-fV-ykybN0fmF86QH1y7ttzAW0fB0WBwwFDDwv3WwaJhhx_77sJQvq_pBtYHSELLW3U9PnFfPhe8CtB-neMKgsqkeINIofMJMMLoZQ-5tFg2Dr-xDEkDfntgPVz0zEelrNkE3GyBCV2RrW5FA9ty5qzS_wSq71ms1WeuASyOjCpDaim86UYt92uMBFNWSMPeRtjFzpoiNrgWK8qwjkaWHzVglHH6ioAUR0BWALI4tm_zcp40msBAC8yMOfPxXHB3-zu8bA9gkjP5lFFIJdZOQcTzpSJOwat8ROn81-vZLqFUJ4f3_zxB86-Z99QEciQwYfEHOxmrfkhU02sCvDm2QGZlX66KXNth0pWdCt&p=14&fvj=0&vjs=3
Sr Data Scientist - Statistical Modeling,"Bengaluru, Karnataka",TARGET,45416,3.6,,Target Corporation,"As a Senior Data Scientist in Data Science & Analytics, you’ll:
Execute solutions to business problems using data analysis, data mining, forecasting,…",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0Bw1nCGA-im3c4lgntbkPrUhn0MUCqHQfBGSPMwLfRyc1nBp8EI3dBSOsTUA7gh_layO0mZm6weibvRCEuSkWi4L7x3KBrqyFKO1CQE53nHuDGX6vIYQfxmHP_DuPzer-_GXkfI0S5H5Wcu48csHvG9ZvQg9O6LmrBHOrf4DPDpxHVuhMQQae9TYWdkwUt4bIwSxbU-vODEjMV4I4SlHP4_IYgB9OoxZ-GkoANeNrwQ7EhrdusxqBGZ4haxkXUM88-Qyv09t_xBLvM6oatY_pqbF-3RFMnP24rAN8AYrAmSj7q_6yDx2gQ3li_g9q_VQysT-xmE8UXqxwCgjXI0CmK4HJGsTimatNrsf5CEFsqY41smcg1JhcgZ0wklqLdRc6SUXAKVIlqNouKQeEnlT_fhwgawywza8A7XgqsxbSpLVm43BiWqZOoUNlf-1W1U-i1_Xu3JxZYB689lXBxD9DGdztTNtwfFQfTHpNxUcQ8PlpE2YeNCRMG37hVKgrTbUDHV_nWZC_OMmAQqpmwKA0mn9RGtf56jXA7NsmXGCSsCvpfi_NcW3RcrMonZ6rgAQTqNB1y6JYjbnHE62xy3XFoujMfMypeVoy87jOG0nBiAJLrfJPUDfC6AKc-jyshTqrBi6X0O7wSUhdJSoi2Xxj0FAOstqW57ZCl2x06T3I5QLWuj9RpmPglO4xCHVBZgRPsQS80zf6hJMLdKO0JBTYaDLtR4coaS57ZZb_sMJ_R6uPscln9DqBhRtrvvIAl9W0YmaHGxpZDGSUifcPsmYlu_wko_DwQpUXCoccWbnI9mIXV8cWNK03cpC4DhWxPQbNEH5AOe0BiF7NLQsmfLyt7oQUfQjQ_j8EBAxR52rfKjfS9Kwot4Jb8EVdSYBkJ-acIYSJB8krpyzaEwkEPQpYEZRdcBn99OE1z5cqOFsvIZ1T_SunhVhAdB2Hl59BBn1Ya2KLOI-MTGOu9pgZYM9vgl&p=0&fvj=0&vjs=3
Vendor Master Data Analyst,"Bengaluru, Karnataka",Hexion Inc.,0,0.0,,,The Vendor Master Data Analyst is part of a global team who establishes and follows procedures that maintain the integrity of data for Master Data in SAP.,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DvTGQEdouFXfW1YQW6wcqcjw0yLtg6_84KUJskAj4WIu8xv8KNKoMKZcIAHIimS1fb_ylELZFeBVSMYorpascJLp2ob0jY6AevYDQCE3fcllGv-k1F56F56BecM4OaY26xTemFW4utwQWNn4TA38e7YrnBbptnhyDSXk4w7eXRF033aZXwIq719RxcOI30YOo3LMsaWTeddA9Zvk5bMlkOWEHicDJW45Qnmvc6qzuBAv98qEW88gWrTqLJge8waj0mXgTH-xe6oBaF5ZSvAKG1HqeIhuQt1ZSc__d_nqKkc8P-oPK6nxAOqFnvseHXcOkHyy5Tu4BTLwHh_Qa7MEGZUv1GYC0AueiQ7PFXfMr3J9amQvjy4OojpQqeQHry9V9ilpkOwOCYNT_jZx342AKVAy_Ua4K6A8yiAw4GabAjKOJjGtBllD51CFJAIw-iw4J24iUjo84LYBBZZq9W0nYhXCpizEMZWQ9j6z4LjWFbrhLvnKHn0MOatf6-yaDlDkxHkGNjO2tJH4ya4eSiCuntZJqwDZ4ig14vQUJbLa97RlwcN8zYTCAlQpSM4JEudF7uSObnC1P6EQxUh-PEywMy&p=1&fvj=0&vjs=3
Item Data Analyst,"Bengaluru, Karnataka",TARGET,45416,3.6,,Target Corporation," Partner with Item Data Manager on Product Data Planning initiatives and team leadership.
 Data analysis & reporting skills.",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0Bw1nCGA-im3c4lgntbkPrUhn0MUCqHQfBGSPMwLfRyc8VeRz8gXrErNgOTBvndwLFikvoGQORn1G4SifKbf9-yQnRKXcmJfKhxHdFBlyWxBdkguoq5rVos_-Il8Fxc5u_4Nr9oR6zxVAqY-wIbD9jAtq5w6Y146ocIkV_i1w6VDRBnQ3MmAyYX95wLIRkwIW109GbMfrWs8NUocPJ8WnQRsz4yADHrHgTmiyD5-vFrujDBsXZVUfuRDfmLVfYNXUv104kykRkor1MUyXAR67djxjUvt2JCOjlPBn-6dsq7DgsMD4wrD3jPXTii3JC2o0mov2GBgZVEMzwuSoYGklMKIv7vaX3_ZkUpqXSp0g4HYmYp9dAz0Ea_nnAGDS39RP_wwMNSAXVvcxY2STXUL-w0Ggoa_f8xH9IZXake1l_n8Vz1c02mArJIsn7C6Ql595eHayZtjIzeux8wVFzD8n2h3zEguPHgJOzsrc9HiEOpS5TRP3JFl9aVFI-UVj1P3zfeLWn9Kud70MDZQdc88ci2FMpjoaJC1nykRdXc8MKs68FVdFnzRCIHq_wT6UZcQQGUHyoojwCVHxXL77hcL1RNEOe3jsBSE8jkbwja7zyPndhsoomuO8KAl2uJJvqj87vq-wVICc7pABM6S9a1uaCnzE_hVwznqSQz3P8s7g0y-2XazJKptklgiZH2cw4v2pzUrtUcmg7c-wNWqkb1bLrI-xpxtokTYXBUmYKhCXCMvUrJe0_GgWKOIXoZ4vCjptZH5zDvbCR8lf2YwxLxGRD3IUfi7eHswrl1pglUZ7WtjbzL_lNiovrh8bwtQbb8FMwUBC2qPee7dE4NRVlTl-f2SVhPxMxlEiCjOUKdGrr7c4E_zpYGUU2RFy9P_nJlP_-TGcNMN6Tu-EOsilto-529f-Jx92A4XOeMN_JwpOnf9gDQf1RHDcArZmM7lF2NZFUyjIeK2YUTBo3D1JZbeXmi&p=2&fvj=0&vjs=3
Data Quality Analyst,"Bengaluru, Karnataka",Johnson Controls,5694,3.8,6 months ago,,"Performs product engineering work requiring application of standard techniques, procedures, and criteria in carrying out a sequence of related software…",https://www.indeed.co.in/rc/clk?jk=72dc6b7d8b110be8&fccid=dacddaa4d49537d8&vjs=3
Data Analyst,"Bengaluru, Karnataka",Shiras HR Advisory & Services,0,0.0,30+ days ago,,"Collaborate with offshore data engineer to ensure cross-countries data availability and usage.
Assist in setting up data architect and synthetic data creation…",https://www.indeed.co.in/rc/clk?jk=c800a6adcfb8025c&fccid=dc91e18046d1f3e9&vjs=3
Data Scientist – Simulation,"Bengaluru, Karnataka",Grofers,143,3.7,5 months ago,,"Python, Basics of Data Analysis.
As a Data Scientist – Simulation you will be part of a highly energetic supply chain product team and be part in building next…",https://www.indeed.co.in/rc/clk?jk=fc385de83ab9b69d&fccid=2b877332e4d4f43c&vjs=3
Graduate Consultant - Data Management (ANA Projects),"Bengaluru, Karnataka",Arcadis,725,4.0,4 days ago,,"Field data collection, data input, monitoring, maintaining and reporting.
Processing data from intrusive site investigations (for example geological logs,…",https://www.indeed.co.in/rc/clk?jk=65a6b75c2b349865&fccid=1e9cc2318c796627&vjs=3
Analyst / Senior Analyst –Data Analyst,"Bengaluru, Karnataka",Deloitte,8621,4.0,30+ days ago,,"Adept at creating data visualizations.
And telling compelling stories with data.
Engage in data collection activities to.
With unstructured data is a plus.",https://www.indeed.co.in/rc/clk?jk=c425d6a2e2ed64fb&fccid=9e215d88a6b33622&vjs=3
Service Inside Sales Representative,"Bengaluru, Karnataka",Beckman Coulter - Life Sciences Danaher,657,3.7,3 days ago,,Scientists use our life science research instruments to study complex biological problems including causes of disease and potential new therapies or drugs.,https://www.indeed.co.in/rc/clk?jk=bbe883ad2049f6f9&fccid=432c7642003cc768&vjs=3
Freelance Trainer - Data Analyst (Technical),"Bengaluru, Karnataka",EduBridge,2,4.5,11 months ago,,"Deliver high quality Training on Data Analytics,Python,R Programming,SQL that follows company methodology, and matches to the skills required by the corporate…",https://www.indeed.co.in/rc/clk?jk=033612d7e0044ac3&fccid=4faab3760d672e22&vjs=3
Data Analyst,"Bengaluru, Karnataka",ASSPL - Karnataka,39310,3.6,4 months ago,,"Understanding of data warehousing, data modeling concept and building new DW tables.
We are looking for a hands-on, detail oriented and highly motivated data…",https://www.indeed.co.in/rc/clk?jk=c3de1c6d4c26ade7&fccid=fe2d21eef233e94a&vjs=3
"Applied Scientist, Advertising Technology","Bengaluru, Karnataka",ADCI - Karnataka,39310,3.6,9 months ago,,"A Machine Learning Scientist is responsible for solving complex big-data problems in the online advertising space using data mining, machine learning,…",https://www.indeed.co.in/rc/clk?jk=0de700c2a597529c&fccid=fe2d21eef233e94a&vjs=3
Data Analyst,"Bengaluru, Karnataka",3D India Group,0,0.0,30+ days ago,,"Data Analyst(Python MSQL, Excel), 3-6Yrs, 8-12LPA, Bangalore, U-PerPule-DA-Bng.
Has the knack to find important insights among a sea of data.",https://www.indeed.co.in/rc/clk?jk=948858fc7961ad00&fccid=f87cb7cfc103d151&vjs=3
Data Scientist,"Bengaluru, Karnataka",Micro Focus,221,3.7,,,"Identifies data sources, collects, transforms, and prepares large amounts of data for analysis.
Monitors and continuously improves the data sources, usability,…",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BduEgvIgdT7EDM_O2GxHkw7QoaouEWjxefAvaX3ZwZ9tYBt705y4bauJTLzCjE0X5oATM7HJjGh1xFOWpBmJH47jLXZ3omA0IIFZJ0wG4JiIAKpaxs1ZL356Uf1_hV6-qN3qj2rwZsUfYOw1CE27S7T9_7GSxthkmSNLFGOGdrZtOkG6rE9eU7eyhHDS16WPiF3tV60eDIpLLsNcL0cSNrganw-SiqWCJNEvcLcOX0ygZHrEs3FdiRHqyQxitiMXQQxVWM7Xy40UYHHKYqGRbbPOkF5rBJreooczvcrWbyd8_NAurCpgtlBbFG6QEQo5kVXSA9m_6BfUEoloeUt4J1xiKlWx4FTqrWf8s-USEewz4_-KqEq0E0uCEDJVg_1DgsVJ8o2knRf7Pzis-fVYQn&p=13&fvj=0&vjs=3
Data Scientist,"Bengaluru, Karnataka",Applied Materials Inc.,790,4.0,,,"Data Science experience of 6-9 years in End to end data science project life cycle (use case framing, data collection, data exploration, modeling, deployment).",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BKwMOZH4fgpIIWSrlpgS0tSkW3tfilVH9rzQFVfnBGL7OmaVYmNa78d3GOkpj_g9D3Fe4EUuDulgbY95e31CueHHwuQzFeVjo9zk9KKBqA_mqyOC-fV-ykybN0fmF86QH1y7ttzAW0fNSihnw9NQjfActS361GPSxazRNvtoeL3n76uk0bcJvJBvT3O-HTPVtGJWs_qj5fZzM4mvBezexeGSENa5CS2w7WyfBdlyNTvcq7plTwoyV5yDJ_vvIYyKvajhYXf6ycmMmJjj6NSBRULWl-R9V9dzJvUui3l3XGhZPApJYNBkf2yuX269c8xhUq-uDzfwWneKZHfbFZtvcJ3MKqUvVKc6yrNdqwu_Tp9YYbExHAABoFSP991k0K-MJ5CDKrtEOOCyjmf0SKvHZxt8gbmjUCUdYRRGNvR8OZzgOkr8OjJc0sLkHHz6-NPENOb-c1N98a-le0Le9iRw_Q&p=14&fvj=0&vjs=3
Sr Data Scientist - Statistical Modeling,"Bengaluru, Karnataka",TARGET,45416,3.6,,Target Corporation,"As a Senior Data Scientist in Data Science & Analytics, you’ll:
Execute solutions to business problems using data analysis, data mining, forecasting,…",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0Bw1nCGA-im3c4lgntbkPrUhn0MUCqHQfBGSPMwLfRyc1nBp8EI3dBSOsTUA7gh_layO0mZm6weibvRCEuSkWi4L7x3KBrqyFKO1CQE53nHuDGX6vIYQfxmHP_DuPzer-_GXkfI0S5H5Va71SAt1hDdHZ3VbkYAYQmM1LyOiFwHwekHI_UQGXYKSLhyy0PGystVEptZTSrV2CqSzXMtx8fQ70NKhCAKM12VyTldRc6oFFzlDJhlPJ9XEQqPYApjbgSME9JVL8moNkLb4RDUXNv6rBLzJY_h62N4pWsGE0HtcTFpfO04tgHO09694uX3tBKrmugaBgsIsQ7VNHA2pwzorr2hwRh57_s-bdZ2Yyywmq9NQaUVB5VOIdG_HGgUw0Py6g-wax72DHuCuQb_dEFUXLdeJgECFVxMShv6OUdXy7NoE_EVXr_NB6eVWc1o_kx_z_zHTZ0jQ0Z9f2_e0fjulodVOGxbnR7Aun4F6x-e4Fch7l6hcfWDA6NxIZLomcdVUwxprkK7x7hBwFPcvplW9cjolT_KoVjyI9om87QKqWkdEGR18VLPTsICGeIYRMrkoBJxCHbp3btDJ-km7voMf-sSw5Wpp0__ItAFJ7BAhD6wFsr0_RD2vdt1oYwTKaA01s01aliHFcR-yqkODdU2TcfVeIjXQ6KQPESyk10gkAVqehCJBbBTtJ46EmCz3f1xMo-uoTY6jJSjJ4hoMlgOdB3X50St0AQstojK1hatxmaIzsZTwcNHTzRdONV3smrHLSYem6umEtQhmHB1eE2QMXjbIf5gL1QXm--7oeBpCl-8okoC1B0ZEiKUQA0F8wrKlTLlOPsad1JQ7Mox-T2ETuRz6eNUeKUGd6WfPiyN9iyW0n2Qt7qaxWkSsmxKLG4rlr6IJdvH1o7EFpNCS3xwiY1BeV0zc5MMWglld_jJEPJRCLbATPGgt1Ib8mVjuMztaEQfCnjJGP2-tKHtfMtW&p=0&fvj=0&vjs=3
Vendor Master Data Analyst,"Bengaluru, Karnataka",Hexion Inc.,0,0.0,,,The Vendor Master Data Analyst is part of a global team who establishes and follows procedures that maintain the integrity of data for Master Data in SAP.,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DvTGQEdouFXfW1YQW6wcqcjw0yLtg6_84KUJskAj4WIu8xv8KNKoMKZcIAHIimS1fb_ylELZFeBVSMYorpascJLp2ob0jY6AevYDQCE3fcllGv-k1F56F56BecM4OaY26xTemFW4utwQWNn4TA38e7fcWUXMOUz2oeuANLeOCqfBiSsBAupQBlVD4aA9_NusjuLQvHPb0oSLSGYBWs6by-BcwktCan7PZjvzrTR_03YXTjo3WGqsReInT3duGD_zvW5RgFzh2-eH4rv4dMOoPnXzznn1zv49pX5KB82Bnm-OFsTJLMBDdA-7eKn7o9GGlG06YvbFVYBfw1hfBHxAmTU2AuLW-ZXEBY_aOoWqOxkdeqSYYGMKxBevkGqAPyTwbjB4WPdsfuIehrR8SprtXvyaZyaPgNdSXZSpsOMn7vA5rvsYmrGoS0-4nYsdI01QphV5rosLoDV8ec1pJwad6HhJiteE8B0ZSePBaFHZ7C5LPFX1CU42rpqDIv-SR4HUK62mQIqSExn-4SZ0aaTbtDF_NNWp5LIW2mqeiNwpkxeVTtyn1zqHreaFISUovRB2vMZKStiT6s1GLu8_ba0DHF&p=1&fvj=0&vjs=3
Item Data Analyst,"Bengaluru, Karnataka",TARGET,45416,3.6,,Target Corporation," Partner with Item Data Manager on Product Data Planning initiatives and team leadership.
 Data analysis & reporting skills.",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0Bw1nCGA-im3c4lgntbkPrUhn0MUCqHQfBGSPMwLfRyc8VeRz8gXrErNgOTBvndwLFikvoGQORn1G4SifKbf9-yQnRKXcmJfKhxHdFBlyWxBdkguoq5rVos_-Il8Fxc5u_4Nr9oR6zxVMWT__Ca9e1ZZ3U0VXed4rtrgMRoJNmFZlmH-wePDjqD_EunZbACzxiYU2ZJBYqy_MpNUbRNFfEz8K7ofBpK-It1lgQKEhh_Hmat-3LzxdvB1EOoYH-c9KMXeSRUPo-vuUs80B3ZsTv1bK2VLxAu6fM-4NuILgwEcqGsWyOg163zu9KjSS5CqFOxstH-GVbpFjdSMS-fA_sz_BeilTHtrKqGTGXTnKEWWNEIYPfhtCFZ40ZFoo6g5xact-IbJOT7od6FNQ5-Wxe6EbMf0frd66l4QaKv7smpsamB_Yopeg25-VfVXtw7uYgm_ca0BHisRpJxhEIPA_SxHypT78seSif-L8czY1Ejb2y_9eBC-8k1PRG6maHfTiGjOb1_4_ci_z9Dy3dGx-kGrz8fBnPPGYtU13HL3pbJQCheD2IoVq82pqmNOW3ryGx1NWoMh-BThPmw1OFXlQbTY7TJFG0BpE7kVxnChRqn59vhfZjTwIDjRM4PHb3YvVW4BS01YQyNacX7wZF7-HXPwNb4qjBrUSP0x3De1SOTQvs8_5iVYgfjh6pSyyNIn-qYftAYhbKtVC_i9BRCO0zedJyGn9wvhiBePSd10uoEeQhxtIJdKa2SdRTaj0yOwP4XG8wkhzcRawBcniQbT-R1D4Mujl-MLlz0Tgg9Qu1R5_f73cv4VgFF2YMVudnEud_SDcIiWE3ZD9WMnRNi79IrPEhmzO7cd5UPG97MAvCVpTp0Fxd7Vuzv1AsUxbiB8jYvlI621LNN-Wv_VoO0zh_os0X6CElH01ogsnV61Xm750mpSQfRNjdymTCCNjsNqN6EPPS0U61MlVOC2x_3JjoB&p=2&fvj=0&vjs=3
Internal Audit Data Science Analyst,"Bengaluru, Karnataka",Accenture,17529,4.0,30+ days ago,,"Working knowledge of SAP back end data tables.
Experience working with Hadoop platform components and analytical tools such as Python, Hive, Talend, or R.",https://www.indeed.co.in/rc/clk?jk=cc9de1ffbf1bbbe6&fccid=a4e4e2eaf26690c9&vjs=3
Scientist Molecular Biology,"Bengaluru, Karnataka",String Bio,0,0.0,11 months ago,,"Evaluate data, prepare technical reports and make scientific presentations.
The Scientist will be responsible for design, development and engineering of…",https://www.indeed.co.in/rc/clk?jk=0c7fcfc737cd231b&fccid=5a22452fa28f9286&vjs=3
Applied Scientist,"Bengaluru, Karnataka",ADCI - Karnataka,39310,3.6,6 months ago,,We are looking for Applied Scientists to tackle challenging problems in the areas of information retrieval at internet scale using data science and distributed…,https://www.indeed.co.in/rc/clk?jk=9a344ef51895c7ac&fccid=fe2d21eef233e94a&vjs=3
Sr Sales Data Insights Analyst,"Bengaluru, Karnataka",Oath Inc,41,3.8,4 months ago,,"Experience designing and managing big data architecture and solutions.
Define the first-party data solutions on behalf of the Sales Insights team.",https://www.indeed.co.in/rc/clk?jk=84bacfa4d61d718c&fccid=ec7026b814653f27&vjs=3
Senior Manager - Data Analytics,"Bengaluru, Karnataka",VMware,754,4.1,8 days ago,,"Is able to partner with data scientists in defining the problem, is able to program manage effectively with data scientists and present along-with data…",https://www.indeed.co.in/rc/clk?jk=065f9852629e954e&fccid=c762a27145bd166e&vjs=3
Distinguished Data Engineer - R&D (Global AI Accelerator Ind...,"Bengaluru, Karnataka",Ericsson,5824,4.1,30+ days ago,,"The Data Engineer will support our software developers, database architects, data analysts and data scientists on data initiatives and will ensure optimal data…",https://www.indeed.co.in/rc/clk?jk=f91fefc103593407&fccid=82656d64a9a3e6a7&vjs=3
Senior Data Analyst / Data Scientist,"Bengaluru, Karnataka",Shiras HR Advisory & Services,0,0.0,30+ days ago,,"Solid Grounding in Statistics or any Quant Discipline Strong Data Management skills (ability to handle large data sets).
3 to 5 years’ experience preferred;",https://www.indeed.co.in/rc/clk?jk=90a572ab6f053c87&fccid=dc91e18046d1f3e9&vjs=3
Opening for Warranty Data Analyst,"Bengaluru, Karnataka",acreaty,0,0.0,11 months ago,,"Predictive Analytics/ Data Mining experience.
Collect warranty data from global locations.
Reviewing of customer part groupings, part numbers.",https://www.indeed.co.in/rc/clk?jk=e6cf40fe7272bcb7&fccid=f5601e78e3438b2e&vjs=3
Machine Learning Engineer,"Bengaluru, Karnataka",Observe.AI,0,0.0,30+ days ago,,"Experience with big data and distributed computing technologies such as:
Simply, own a module end-to-end and show us your data skills.
What we are up to:",https://www.indeed.co.in/rc/clk?jk=04a40d4be61d0ede&fccid=3b5529b0eb6070d8&vjs=3
Analytics / AI/ML Engineer,"Bengaluru, Karnataka",Honeywell,7804,3.8,10 days ago,,"Exposure to data analytics and pattern recognition.
Exposure to data analytics and pattern recognition.
Master’s in engineering/PhD from from reputed institutes…",https://www.indeed.co.in/rc/clk?jk=b839f1a54cbacfb1&fccid=50208b5bf45ee3b8&vjs=3
Data Scientist,"Bengaluru, Karnataka",Micro Focus,221,3.7,,,"Identifies data sources, collects, transforms, and prepares large amounts of data for analysis.
Monitors and continuously improves the data sources, usability,…",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BduEgvIgdT7EDM_O2GxHkw7QoaouEWjxefAvaX3ZwZ9tYBt705y4bauJTLzCjE0X5oATM7HJjGh1xFOWpBmJH47jLXZ3omA0IIFZJ0wG4JiIAKpaxs1ZL356Uf1_hV6-qN3qj2rwZsUeAZVAyAAGAoN3Z6pQZMdVXNd0RuaGSMDlYYvRrstmi0hdZj3LPNUnjBcq-bgqvN8YxZAOdgfebwB-A2RM3KQUrb9gWRrcdbDmhhRtzGskAuik94OajYR-rFvqwA9pPcGGqUPJEbe8wCboGAnTC_PhWsWqvCa-oV521rOeq1cWx61J3nWSVjkWxNrEo6RFa-aZNzpp-K_FMN8qrbSdqQHCJwSmi-JYxBkd6LGMQ4DMQgmG9VYRW3nc9rssvq0DF-Z2KCJ5XsT_I2&p=13&fvj=0&vjs=3
Data Scientist,"Bengaluru, Karnataka",Applied Materials Inc.,790,4.0,,,"Data Science experience of 6-9 years in End to end data science project life cycle (use case framing, data collection, data exploration, modeling, deployment).",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BKwMOZH4fgpIIWSrlpgS0tSkW3tfilVH9rzQFVfnBGL7OmaVYmNa78d3GOkpj_g9D3Fe4EUuDulgbY95e31CueHHwuQzFeVjo9zk9KKBqA_mqyOC-fV-ykybN0fmF86QH1y7ttzAW0fE8-R_INn0vbvkgTXhzBmdjNDon16afdb6FW3f_18XNXMB9ghm96cGL1Mi5JpRvm0ndxB2VAXXDo0mV1hO3qYX4-kVghKU7jhZ8lSQTkTD_ydrg-7Q4714HmI5jutA9E6_iBkAH23LMfQJJ-DrskfkmfxIKjEUJWgucjv8Ieo898ldgD-paKhRYmez3GhvDJnjw1pyRepAqbhXV5fh0zZ06Fnz4NWytejjhu_Wu99Rfw5ay9BfrSBNzeZwO_KKeKhkkXrbEsdJtqoeLI76lFv0Lkh7yg44jvgtXIPYxQ9yR7UypZRU22bOLlAAIRObKbrYeMYrO25Io8&p=14&fvj=0&vjs=3
Sr Data Scientist - Statistical Modeling,"Bengaluru, Karnataka",TARGET,45416,3.6,,Target Corporation,"As a Senior Data Scientist in Data Science & Analytics, you’ll:
Execute solutions to business problems using data analysis, data mining, forecasting,…",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0Bw1nCGA-im3c4lgntbkPrUhn0MUCqHQfBGSPMwLfRyc1nBp8EI3dBSOsTUA7gh_layO0mZm6weibvRCEuSkWi4L7x3KBrqyFKO1CQE53nHuDGX6vIYQfxmHP_DuPzer-_GXkfI0S5H5TaZK8C_phGEmXMQWV6Te-k0KQT2XahpW-BCgb-aq2lrDgVAbK6X2LS3vv0d145GsSX5pKXSKW7HqC5LioO6KqBvBjb_w0Wtq46dh00ruDI0K61WCB-8g7VFcHXtWuYP4cDIxXhNZRFoVCzuJKBBaURLG76I9QZ12NEwMMn_oSxqId8yI1-LzOTF733EUDI_QrW4lws1fLx-A4UguoGBn1aCwQQVLqdDONyCiheaxKmr0oEPHLZwVwgwXSsYoDztjLSmTfJxFwlGJBOaotIcDi2wxGvofcRUvS3KcvUmjnG07ANmfHNYBn6jafM5ITioz366a92cS80rKbExBETbEfSiLcSnf8-ncQMzttYEjUy3rDeWiWq7xHgBGJc-hBbIMdzPVJqXF_WT8ygeA7dCdbepQcDswQZF1Cg2GOEDLDwKL6Xe9ohevZZXMX2fCe7W-gUCuiHr9xyRqZ7yv3SlAncXilShALkseIaXYDmyAO1kTaKOvb-VeaL7kw-4jYswEZYT_7JDA8aehond1Aso84p4m9idf_8pAnC5ITyP9ZtR0f3De1J1WcbEhnLnDEzbXoTVMUpZxQNq4HzsFrscsMLwlY-RnQUeXucBJ8d2S7OrdOo0cn67FXCuqeLabFwy1cuwd6srbf0ZAu0MUtZDmDD4l_d28aO3lVmdm5rQcVJfj0_o_DQjN1I2HaJfd8X6CL5Gz46VbT61A2oYXfczUDzafhHc2p3tfbkDO9YkLgXIo0NM37inhuEJamSrm3KCzBOmi0DsXmtCf2Wu4017IPBhU--ZV6WjV65XnEIBq2M3js_2d3TFMVk-DFItPXSolzZJQ9WhrM2G&p=0&fvj=0&vjs=3
